Temperature - (Celsius), Year, Statistics, Country, ISO3
33.5349, 2002, Jul Average, Saudi Arabia, SAU
33.4372, 2002, Aug Average, Saudi Arabia, SAU
31.2168, 2002, Sep Average, Saudi Arabia, SAU
27.5018, 2002, Oct Average, Saudi Arabia, SAU
21.523, 2002, Nov Average, Saudi Arabia, SAU
17.3754, 2002, Dec Average, Saudi Arabia, SAU
16.4277, 2003, Jan Average, Saudi Arabia, SAU
18.3326, 2003, Feb Average, Saudi Arabia, SAU
20.9439, 2003, Mar Average, Saudi Arabia, SAU
26.0081, 2003, Apr Average, Saudi Arabia, SAU
30.6669, 2003, May Average, Saudi Arabia, SAU
32.939, 2003, Jun Average, Saudi Arabia, SAU
32.8906, 2003, Jul Average, Saudi Arabia, SAU
33.5813, 2003, Aug Average, Saudi Arabia, SAU
31.0091, 2003, Sep Average, Saudi Arabia, SAU
27.2367, 2003, Oct Average, Saudi Arabia, SAU
21.5519, 2003, Nov Average, Saudi Arabia, SAU
17.4949, 2003, Dec Average, Saudi Arabia, SAU
17.5196, 2004, Jan Average, Saudi Arabia, SAU
18.148, 2004, Feb Average, Saudi Arabia, SAU
22.3704, 2004, Mar Average, Saudi Arabia, SAU
25.0082, 2004, Apr Average, Saudi Arabia, SAU
29.7571, 2004, May Average, Saudi Arabia, SAU
32.1591, 2004, Jun Average, Saudi Arabia, SAU
33.2751, 2004, Jul Average, Saudi Arabia, SAU
32.7137, 2004, Aug Average, Saudi Arabia, SAU
30.5758, 2004, Sep Average, Saudi Arabia, SAU
27.207, 2004, Oct Average, Saudi Arabia, SAU
22.0139, 2004, Nov Average, Saudi Arabia, SAU
15.9376, 2004, Dec Average, Saudi Arabia, SAU
15.2582, 2005, Jan Average, Saudi Arabia, SAU
17.6997, 2005, Feb Average, Saudi Arabia, SAU
21.2151, 2005, Mar Average, Saudi Arabia, SAU
26.0906, 2005, Apr Average, Saudi Arabia, SAU
29.1585, 2005, May Average, Saudi Arabia, SAU
32.4115, 2005, Jun Average, Saudi Arabia, SAU
32.9629, 2005, Jul Average, Saudi Arabia, SAU
33.4033, 2005, Aug Average, Saudi Arabia, SAU
30.8402, 2005, Sep Average, Saudi Arabia, SAU
26.3087, 2005, Oct Average, Saudi Arabia, SAU
21.0638, 2005, Nov Average, Saudi Arabia, SAU
18.8197, 2005, Dec Average, Saudi Arabia, SAU
16.4827, 2006, Jan Average, Saudi Arabia, SAU
18.6027, 2006, Feb Average, Saudi Arabia, SAU
21.6262, 2006, Mar Average, Saudi Arabia, SAU
25.4537, 2006, Apr Average, Saudi Arabia, SAU
30.4542, 2006, May Average, Saudi Arabia, SAU
33.3872, 2006, Jun Average, Saudi Arabia, SAU
33.0529, 2006, Jul Average, Saudi Arabia, SAU
33.7464, 2006, Aug Average, Saudi Arabia, SAU
31.1388, 2006, Sep Average, Saudi Arabia, SAU
27.2788, 2006, Oct Average, Saudi Arabia, SAU
20.5039, 2006, Nov Average, Saudi Arabia, SAU
14.8601, 2006, Dec Average, Saudi Arabia, SAU
14.5928, 2007, Jan Average, Saudi Arabia, SAU
18.2454, 2007, Feb Average, Saudi Arabia, SAU
21.1297, 2007, Mar Average, Saudi Arabia, SAU
26.029, 2007, Apr Average, Saudi Arabia, SAU
31.0598, 2007, May Average, Saudi Arabia, SAU
33.024, 2007, Jun Average, Saudi Arabia, SAU
32.8226, 2007, Jul Average, Saudi Arabia, SAU
33.3256, 2007, Aug Average, Saudi Arabia, SAU
31.3813, 2007, Sep Average, Saudi Arabia, SAU
27.312, 2007, Oct Average, Saudi Arabia, SAU
21.9726, 2007, Nov Average, Saudi Arabia, SAU
17.3661, 2007, Dec Average, Saudi Arabia, SAU
14.1957, 2008, Jan Average, Saudi Arabia, SAU
16.5731, 2008, Feb Average, Saudi Arabia, SAU
23.0923, 2008, Mar Average, Saudi Arabia, SAU
26.7744, 2008, Apr Average, Saudi Arabia, SAU
30.0846, 2008, May Average, Saudi Arabia, SAU
32.9116, 2008, Jun Average, Saudi Arabia, SAU
32.9131, 2008, Jul Average, Saudi Arabia, SAU
33.27, 2008, Aug Average, Saudi Arabia, SAU
31.9573, 2008, Sep Average, Saudi Arabia, SAU
26.5565, 2008, Oct Average, Saudi Arabia, SAU
21.3067, 2008, Nov Average, Saudi Arabia, SAU
17.047, 2008, Dec Average, Saudi Arabia, SAU
15.534, 2009, Jan Average, Saudi Arabia, SAU
19.2638, 2009, Feb Average, Saudi Arabia, SAU
20.9467, 2009, Mar Average, Saudi Arabia, SAU
25.7495, 2009, Apr Average, Saudi Arabia, SAU
30.3121, 2009, May Average, Saudi Arabia, SAU
33.4324, 2009, Jun Average, Saudi Arabia, SAU
33.4148, 2009, Jul Average, Saudi Arabia, SAU
33.611, 2009, Aug Average, Saudi Arabia, SAU
31.1418, 2009, Sep Average, Saudi Arabia, SAU
27.3236, 2009, Oct Average, Saudi Arabia, SAU
21.9165, 2009, Nov Average, Saudi Arabia, SAU
18.2335, 2009, Dec Average, Saudi Arabia, SAU
17.952, 2010, Jan Average, Saudi Arabia, SAU
20.033, 2010, Feb Average, Saudi Arabia, SAU
23.2114, 2010, Mar Average, Saudi Arabia, SAU
26.1719, 2010, Apr Average, Saudi Arabia, SAU
30.4529, 2010, May Average, Saudi Arabia, SAU
33.5657, 2010, Jun Average, Saudi Arabia, SAU
33.9212, 2010, Jul Average, Saudi Arabia, SAU
33.9385, 2010, Aug Average, Saudi Arabia, SAU
32.2487, 2010, Sep Average, Saudi Arabia, SAU
28.1712, 2010, Oct Average, Saudi Arabia, SAU
22.591, 2010, Nov Average, Saudi Arabia, SAU
18.3148, 2010, Dec Average, Saudi Arabia, SAU
17.5381, 2011, Jan Average, Saudi Arabia, SAU
18.5305, 2011, Feb Average, Saudi Arabia, SAU
20.7092, 2011, Mar Average, Saudi Arabia, SAU
25.3898, 2011, Apr Average, Saudi Arabia, SAU
30.4127, 2011, May Average, Saudi Arabia, SAU
33.058, 2011, Jun Average, Saudi Arabia, SAU
33.6893, 2011, Jul Average, Saudi Arabia, SAU
33.7109, 2011, Aug Average, Saudi Arabia, SAU
31.4969, 2011, Sep Average, Saudi Arabia, SAU
26.4599, 2011, Oct Average, Saudi Arabia, SAU
19.5745, 2011, Nov Average, Saudi Arabia, SAU
16.1306, 2011, Dec Average, Saudi Arabia, SAU
15.3669, 2012, Jan Average, Saudi Arabia, SAU
17.5996, 2012, Feb Average, Saudi Arabia, SAU
19.8687, 2012, Mar Average, Saudi Arabia, SAU
25.9316, 2012, Apr Average, Saudi Arabia, SAU
31.2088, 2012, May Average, Saudi Arabia, SAU
33.3034, 2012, Jun Average, Saudi Arabia, SAU
34.2256, 2012, Jul Average, Saudi Arabia, SAU
34.0287, 2012, Aug Average, Saudi Arabia, SAU
31.4606, 2012, Sep Average, Saudi Arabia, SAU
27.7249, 2012, Oct Average, Saudi Arabia, SAU
22.3621, 2012, Nov Average, Saudi Arabia, SAU
18.1762, 2012, Dec Average, Saudi Arabia, SAU
16.7566, 2013, Jan Average, Saudi Arabia, SAU
19.263, 2013, Feb Average, Saudi Arabia, SAU
21.2103, 2013, Mar Average, Saudi Arabia, SAU
24.9824, 2013, Apr Average, Saudi Arabia, SAU
29.9981, 2013, May Average, Saudi Arabia, SAU
32.4082, 2013, Jun Average, Saudi Arabia, SAU
33.1923, 2013, Jul Average, Saudi Arabia, SAU
32.9809, 2013, Aug Average, Saudi Arabia, SAU
30.9974, 2013, Sep Average, Saudi Arabia, SAU
25.5589, 2013, Oct Average, Saudi Arabia, SAU
21.8673, 2013, Nov Average, Saudi Arabia, SAU
16.1862, 2013, Dec Average, Saudi Arabia, SAU
16.1743, 2014, Jan Average, Saudi Arabia, SAU
17.7024, 2014, Feb Average, Saudi Arabia, SAU
22.1361, 2014, Mar Average, Saudi Arabia, SAU
26.969, 2014, Apr Average, Saudi Arabia, SAU
30.2905, 2014, May Average, Saudi Arabia, SAU
32.5295, 2014, Jun Average, Saudi Arabia, SAU
33.1483, 2014, Jul Average, Saudi Arabia, SAU
33.7455, 2014, Aug Average, Saudi Arabia, SAU
31.259, 2014, Sep Average, Saudi Arabia, SAU
26.773, 2014, Oct Average, Saudi Arabia, SAU
20.9292, 2014, Nov Average, Saudi Arabia, SAU
18.3527, 2014, Dec Average, Saudi Arabia, SAU
16.0342, 2015, Jan Average, Saudi Arabia, SAU
18.7191, 2015, Feb Average, Saudi Arabia, SAU
22.1904, 2015, Mar Average, Saudi Arabia, SAU
25.6861, 2015, Apr Average, Saudi Arabia, SAU
30.8809, 2015, May Average, Saudi Arabia, SAU
32.8829, 2015, Jun Average, Saudi Arabia, SAU
33.6091, 2015, Jul Average, Saudi Arabia, SAU
34.5307, 2015, Aug Average, Saudi Arabia, SAU
32.2764, 2015, Sep Average, Saudi Arabia, SAU
28.0949, 2015, Oct Average, Saudi Arabia, SAU
22.4992, 2015, Nov Average, Saudi Arabia, SAU
16.3954, 2015, Dec Average, Saudi Arabia, SAU
16.1472, 2016, Jan Average, Saudi Arabia, SAU
18.8529, 2016, Feb Average, Saudi Arabia, SAU
22.7011, 2016, Mar Average, Saudi Arabia, SAU
25.963, 2016, Apr Average, Saudi Arabia, SAU
30.7285, 2016, May Average, Saudi Arabia, SAU
33.076, 2016, Jun Average, Saudi Arabia, SAU
33.8059, 2016, Jul Average, Saudi Arabia, SAU
34.0712, 2016, Aug Average, Saudi Arabia, SAU
31.3896, 2016, Sep Average, Saudi Arabia, SAU
26.8783, 2016, Oct Average, Saudi Arabia, SAU
21.7185, 2016, Nov Average, Saudi Arabia, SAU
17.7652, 2016, Dec Average, Saudi Arabia, SAU
25.9529, 1991, Jan Average, Somalia, SOM
26.6285, 1991, Feb Average, Somalia, SOM
27.3426, 1991, Mar Average, Somalia, SOM
28.6574, 1991, Apr Average, Somalia, SOM
28.273, 1991, May Average, Somalia, SOM
28.171, 1991, Jun Average, Somalia, SOM
27.3306, 1991, Jul Average, Somalia, SOM
27.4596, 1991, Aug Average, Somalia, SOM
27.2762, 1991, Sep Average, Somalia, SOM
26.9617, 1991, Oct Average, Somalia, SOM
25.5721, 1991, Nov Average, Somalia, SOM
25.4181, 1991, Dec Average, Somalia, SOM
24.2763, 1992, Jan Average, Somalia, SOM
25.9342, 1992, Feb Average, Somalia, SOM
27.64, 1992, Mar Average, Somalia, SOM
28.6438, 1992, Apr Average, Somalia, SOM
28.7748, 1992, May Average, Somalia, SOM
28.4749, 1992, Jun Average, Somalia, SOM
27.3349, 1992, Jul Average, Somalia, SOM
26.7967, 1992, Aug Average, Somalia, SOM
27.3539, 1992, Sep Average, Somalia, SOM
26.529, 1992, Oct Average, Somalia, SOM
25.7364, 1992, Nov Average, Somalia, SOM
25.4249, 1992, Dec Average, Somalia, SOM
25.112, 1993, Jan Average, Somalia, SOM
25.3008, 1993, Feb Average, Somalia, SOM
27.4051, 1993, Mar Average, Somalia, SOM
28.0018, 1993, Apr Average, Somalia, SOM
27.9462, 1993, May Average, Somalia, SOM
28.0185, 1993, Jun Average, Somalia, SOM
26.8735, 1993, Jul Average, Somalia, SOM
26.782, 1993, Aug Average, Somalia, SOM
27.8588, 1993, Sep Average, Somalia, SOM
26.7033, 1993, Oct Average, Somalia, SOM
25.9066, 1993, Nov Average, Somalia, SOM
24.769, 1993, Dec Average, Somalia, SOM
24.9957, 1994, Jan Average, Somalia, SOM
25.8087, 1994, Feb Average, Somalia, SOM
27.5661, 1994, Mar Average, Somalia, SOM
28.9741, 1994, Apr Average, Somalia, SOM
28.4613, 1994, May Average, Somalia, SOM
28.5357, 1994, Jun Average, Somalia, SOM
27.083, 1994, Jul Average, Somalia, SOM
27.0694, 1994, Aug Average, Somalia, SOM
27.3299, 1994, Sep Average, Somalia, SOM
26.3831, 1994, Oct Average, Somalia, SOM
24.9563, 1994, Nov Average, Somalia, SOM
24.8439, 1994, Dec Average, Somalia, SOM
24.8519, 1995, Jan Average, Somalia, SOM
26.4298, 1995, Feb Average, Somalia, SOM
27.3196, 1995, Mar Average, Somalia, SOM
28.3619, 1995, Apr Average, Somalia, SOM
28.6616, 1995, May Average, Somalia, SOM
27.9877, 1995, Jun Average, Somalia, SOM
27.4127, 1995, Jul Average, Somalia, SOM
27.4554, 1995, Aug Average, Somalia, SOM
28.2693, 1995, Sep Average, Somalia, SOM
27.248, 1995, Oct Average, Somalia, SOM
26.061, 1995, Nov Average, Somalia, SOM
25.9288, 1995, Dec Average, Somalia, SOM
25.9594, 1996, Jan Average, Somalia, SOM
26.6282, 1996, Feb Average, Somalia, SOM
27.7678, 1996, Mar Average, Somalia, SOM
29.5343, 1996, Apr Average, Somalia, SOM
28.1285, 1996, May Average, Somalia, SOM
27.2416, 1996, Jun Average, Somalia, SOM
27.1983, 1996, Jul Average, Somalia, SOM
27.1245, 1996, Aug Average, Somalia, SOM
28.0657, 1996, Sep Average, Somalia, SOM
26.7844, 1996, Oct Average, Somalia, SOM
25.5625, 1996, Nov Average, Somalia, SOM
25.1099, 1996, Dec Average, Somalia, SOM
25.4404, 1997, Jan Average, Somalia, SOM
25.8013, 1997, Feb Average, Somalia, SOM
27.5196, 1997, Mar Average, Somalia, SOM
27.74, 1997, Apr Average, Somalia, SOM
28.2879, 1997, May Average, Somalia, SOM
27.8525, 1997, Jun Average, Somalia, SOM
27.8203, 1997, Jul Average, Somalia, SOM
27.7833, 1997, Aug Average, Somalia, SOM
28.3399, 1997, Sep Average, Somalia, SOM
26.5344, 1997, Oct Average, Somalia, SOM
26.0021, 1997, Nov Average, Somalia, SOM
25.0273, 1997, Dec Average, Somalia, SOM
25.8794, 1998, Jan Average, Somalia, SOM
26.9784, 1998, Feb Average, Somalia, SOM
28.1291, 1998, Mar Average, Somalia, SOM
29.3119, 1998, Apr Average, Somalia, SOM
28.8971, 1998, May Average, Somalia, SOM
29.1047, 1998, Jun Average, Somalia, SOM
27.6333, 1998, Jul Average, Somalia, SOM
27.3798, 1998, Aug Average, Somalia, SOM
28.0408, 1998, Sep Average, Somalia, SOM
27.4214, 1998, Oct Average, Somalia, SOM
25.6976, 1998, Nov Average, Somalia, SOM
25.1106, 1998, Dec Average, Somalia, SOM
25.5295, 1999, Jan Average, Somalia, SOM
26.4859, 1999, Feb Average, Somalia, SOM
27.1794, 1999, Mar Average, Somalia, SOM
28.6705, 1999, Apr Average, Somalia, SOM
28.7383, 1999, May Average, Somalia, SOM
27.7702, 1999, Jun Average, Somalia, SOM
27.0624, 1999, Jul Average, Somalia, SOM
26.5153, 1999, Aug Average, Somalia, SOM
27.8992, 1999, Sep Average, Somalia, SOM
26.0667, 1999, Oct Average, Somalia, SOM
25.2105, 1999, Nov Average, Somalia, SOM
24.7433, 1999, Dec Average, Somalia, SOM
24.7036, 2000, Jan Average, Somalia, SOM
26.0631, 2000, Feb Average, Somalia, SOM
27.2711, 2000, Mar Average, Somalia, SOM
28.9657, 2000, Apr Average, Somalia, SOM
28.2386, 2000, May Average, Somalia, SOM
28.1833, 2000, Jun Average, Somalia, SOM
27.895, 2000, Jul Average, Somalia, SOM
27.2253, 2000, Aug Average, Somalia, SOM
27.6329, 2000, Sep Average, Somalia, SOM
26.4622, 2000, Oct Average, Somalia, SOM
26.743, 2000, Nov Average, Somalia, SOM
25.1792, 2000, Dec Average, Somalia, SOM
25.5675, 2001, Jan Average, Somalia, SOM
26.2614, 2001, Feb Average, Somalia, SOM
27.532, 2001, Mar Average, Somalia, SOM
29.0231, 2001, Apr Average, Somalia, SOM
28.2999, 2001, May Average, Somalia, SOM
27.6628, 2001, Jun Average, Somalia, SOM
27.6155, 2001, Jul Average, Somalia, SOM
26.6587, 2001, Aug Average, Somalia, SOM
27.8531, 2001, Sep Average, Somalia, SOM
27.648, 2001, Oct Average, Somalia, SOM
25.6944, 2001, Nov Average, Somalia, SOM
25.5995, 2001, Dec Average, Somalia, SOM
25.229, 2002, Jan Average, Somalia, SOM
26.2601, 2002, Feb Average, Somalia, SOM
27.7489, 2002, Mar Average, Somalia, SOM
28.9481, 2002, Apr Average, Somalia, SOM
29.6532, 2002, May Average, Somalia, SOM
28.251, 2002, Jun Average, Somalia, SOM
28.0943, 2002, Jul Average, Somalia, SOM
27.973, 2002, Aug Average, Somalia, SOM
28.1858, 2002, Sep Average, Somalia, SOM
26.3297, 2002, Oct Average, Somalia, SOM
26.5161, 2002, Nov Average, Somalia, SOM
26.3862, 2002, Dec Average, Somalia, SOM
25.7306, 2003, Jan Average, Somalia, SOM
27.1418, 2003, Feb Average, Somalia, SOM
27.9306, 2003, Mar Average, Somalia, SOM
29.339, 2003, Apr Average, Somalia, SOM
29.738, 2003, May Average, Somalia, SOM
28.9319, 2003, Jun Average, Somalia, SOM
27.3604, 2003, Jul Average, Somalia, SOM
27.4895, 2003, Aug Average, Somalia, SOM
27.1542, 2003, Sep Average, Somalia, SOM
26.9708, 2003, Oct Average, Somalia, SOM
26.3526, 2003, Nov Average, Somalia, SOM
25.3291, 2003, Dec Average, Somalia, SOM
26.1848, 2004, Jan Average, Somalia, SOM
26.4423, 2004, Feb Average, Somalia, SOM
27.4436, 2004, Mar Average, Somalia, SOM
28.524, 2004, Apr Average, Somalia, SOM
29.4295, 2004, May Average, Somalia, SOM
28.3193, 2004, Jun Average, Somalia, SOM
27.7933, 2004, Jul Average, Somalia, SOM
27.9705, 2004, Aug Average, Somalia, SOM
27.8486, 2004, Sep Average, Somalia, SOM
26.0144, 2004, Oct Average, Somalia, SOM
25.9829, 2004, Nov Average, Somalia, SOM
25.8446, 2004, Dec Average, Somalia, SOM
25.5398, 2005, Jan Average, Somalia, SOM
27.0165, 2005, Feb Average, Somalia, SOM
28.2412, 2005, Mar Average, Somalia, SOM
29.0828, 2005, Apr Average, Somalia, SOM
28.5835, 2005, May Average, Somalia, SOM
27.0852, 2005, Jun Average, Somalia, SOM
27.3382, 2005, Jul Average, Somalia, SOM
27.9476, 2005, Aug Average, Somalia, SOM
28.3926, 2005, Sep Average, Somalia, SOM
27.1037, 2005, Oct Average, Somalia, SOM
26.1346, 2005, Nov Average, Somalia, SOM
24.7752, 2005, Dec Average, Somalia, SOM
25.4241, 2006, Jan Average, Somalia, SOM
27.2021, 2006, Feb Average, Somalia, SOM
27.8813, 2006, Mar Average, Somalia, SOM
28.2214, 2006, Apr Average, Somalia, SOM
28.8659, 2006, May Average, Somalia, SOM
28.6637, 2006, Jun Average, Somalia, SOM
27.458, 2006, Jul Average, Somalia, SOM
27.2245, 2006, Aug Average, Somalia, SOM
27.9859, 2006, Sep Average, Somalia, SOM
27.5151, 2006, Oct Average, Somalia, SOM
26.2901, 2006, Nov Average, Somalia, SOM
25.1586, 2006, Dec Average, Somalia, SOM
25.3146, 2007, Jan Average, Somalia, SOM
26.9242, 2007, Feb Average, Somalia, SOM
28.0263, 2007, Mar Average, Somalia, SOM
28.6047, 2007, Apr Average, Somalia, SOM
29.2865, 2007, May Average, Somalia, SOM
28.1484, 2007, Jun Average, Somalia, SOM
26.8979, 2007, Jul Average, Somalia, SOM
27.3008, 2007, Aug Average, Somalia, SOM
28.0253, 2007, Sep Average, Somalia, SOM
26.855, 2007, Oct Average, Somalia, SOM
26.7994, 2007, Nov Average, Somalia, SOM
24.9325, 2007, Dec Average, Somalia, SOM
25.4331, 2008, Jan Average, Somalia, SOM
25.205, 2008, Feb Average, Somalia, SOM
25.54, 2008, Mar Average, Somalia, SOM
27.8304, 2008, Apr Average, Somalia, SOM
28.5933, 2008, May Average, Somalia, SOM
27.795, 2008, Jun Average, Somalia, SOM
27.3829, 2008, Jul Average, Somalia, SOM
27.5644, 2008, Aug Average, Somalia, SOM
28.6636, 2008, Sep Average, Somalia, SOM
27.2458, 2008, Oct Average, Somalia, SOM
25.3299, 2008, Nov Average, Somalia, SOM
24.8218, 2008, Dec Average, Somalia, SOM
25.244, 2009, Jan Average, Somalia, SOM
26.6429, 2009, Feb Average, Somalia, SOM
27.9257, 2009, Mar Average, Somalia, SOM
29.4703, 2009, Apr Average, Somalia, SOM
29.3292, 2009, May Average, Somalia, SOM
29.2357, 2009, Jun Average, Somalia, SOM
27.7849, 2009, Jul Average, Somalia, SOM
28.3975, 2009, Aug Average, Somalia, SOM
29.1105, 2009, Sep Average, Somalia, SOM
27.0528, 2009, Oct Average, Somalia, SOM
26.4657, 2009, Nov Average, Somalia, SOM
26.4808, 2009, Dec Average, Somalia, SOM
25.883, 2010, Jan Average, Somalia, SOM
26.6598, 2010, Feb Average, Somalia, SOM
27.0784, 2010, Mar Average, Somalia, SOM
29.1639, 2010, Apr Average, Somalia, SOM
28.4592, 2010, May Average, Somalia, SOM
28.5118, 2010, Jun Average, Somalia, SOM
27.2277, 2010, Jul Average, Somalia, SOM
27.555, 2010, Aug Average, Somalia, SOM
28.2012, 2010, Sep Average, Somalia, SOM
27.4671, 2010, Oct Average, Somalia, SOM
26.3882, 2010, Nov Average, Somalia, SOM
26.5436, 2010, Dec Average, Somalia, SOM
25.4961, 2011, Jan Average, Somalia, SOM
26.4129, 2011, Feb Average, Somalia, SOM
27.5353, 2011, Mar Average, Somalia, SOM
29.4742, 2011, Apr Average, Somalia, SOM
28.9327, 2011, May Average, Somalia, SOM
28.6295, 2011, Jun Average, Somalia, SOM
27.7389, 2011, Jul Average, Somalia, SOM
27.8453, 2011, Aug Average, Somalia, SOM
28.4546, 2011, Sep Average, Somalia, SOM
26.8935, 2011, Oct Average, Somalia, SOM
26.7924, 2011, Nov Average, Somalia, SOM
25.7534, 2011, Dec Average, Somalia, SOM
25.3992, 2012, Jan Average, Somalia, SOM
25.7707, 2012, Feb Average, Somalia, SOM
27.863, 2012, Mar Average, Somalia, SOM
28.6868, 2012, Apr Average, Somalia, SOM
29.1404, 2012, May Average, Somalia, SOM
28.1728, 2012, Jun Average, Somalia, SOM
27.357, 2012, Jul Average, Somalia, SOM
27.7281, 2012, Aug Average, Somalia, SOM
28.6694, 2012, Sep Average, Somalia, SOM
27.0851, 2012, Oct Average, Somalia, SOM
26.6462, 2012, Nov Average, Somalia, SOM
25.7502, 2012, Dec Average, Somalia, SOM
25.9213, 2013, Jan Average, Somalia, SOM
26.812, 2013, Feb Average, Somalia, SOM
28.0683, 2013, Mar Average, Somalia, SOM
29.1852, 2013, Apr Average, Somalia, SOM
29.4557, 2013, May Average, Somalia, SOM
27.7091, 2013, Jun Average, Somalia, SOM
27.2466, 2013, Jul Average, Somalia, SOM
27.6904, 2013, Aug Average, Somalia, SOM
28.5332, 2013, Sep Average, Somalia, SOM
27.2725, 2013, Oct Average, Somalia, SOM
26.4909, 2013, Nov Average, Somalia, SOM
24.9477, 2013, Dec Average, Somalia, SOM
25.5044, 2014, Jan Average, Somalia, SOM
26.5192, 2014, Feb Average, Somalia, SOM
28.0878, 2014, Mar Average, Somalia, SOM
29.0646, 2014, Apr Average, Somalia, SOM
